Data							
Generate on XXXX-XX-XX							
resort	confirmation_no	resv_status	business_date	market_code	country_code	no_rooms_cal	rev_cal
Example	588713	RESERVED	25-07-2023	test6	AU	0	0
Example	594389	RESERVED	25-07-2023	test21	HK	1	3550
Example	592492	CHECKED IN	25-07-2023	test1	TH	0	0
Example	588886	RESERVED	25-07-2023	test8	TH	1	2591.89
Example	594790	RESERVED	25-07-2023	test11	KR	1	4784.2
Example	589244	RESERVED	25-07-2023	test8	KR	1	2421.81
Example	592855	RESERVED	25-07-2023	test20	DE	1	2048.85
Example	594756	RESERVED	25-07-2023	test7	CN	1	4800
Example	569748	RESERVED	25-07-2023	test11	FR	0	0
Example	592493	CHECKED IN	25-07-2023	test1	TH	0	0
Example	592495	CHECKED IN	25-07-2023	test1	TH	0	0
Example	592491	CHECKED IN	25-07-2023	test1	TH	0	0
Example	592490	CHECKED IN	25-07-2023	test1	TH	0	0
Example	592494	CHECKED IN	25-07-2023	test1	TH	0	0
Example	594288	RESERVED	25-07-2023	test41	FR	1	2592.82
Example	592502	CHECKED IN	25-07-2023	test1	TH	0	0
Example	592503	RESERVED	25-07-2023	test20	TH	1	2298.85
Example	590792	RESERVED	25-07-2023	test7	AU	1	3533.31
Example	576573	RESERVED	25-07-2023	test11	US	1	4812.26
Example	576574	RESERVED	25-07-2023	test11	US	1	5655.58
Example	592476	RESERVED	25-07-2023	test21	KR	1	3148.47
Example	592500	CHECKED IN	25-07-2023	test1	TH	0	0
Example	592501	CHECKED IN	25-07-2023	test1	TH	0	0
Example	592496	CHECKED IN	25-07-2023	test1	TH	0	0
Example	592682	RESERVED	25-07-2023	test20	TH	1	2048.85
Example	577533	CHECKED IN	25-07-2023	test1	TH	0	0
Example	590805	RESERVED	25-07-2023	test15	TH	0	0
Example	592703	RESERVED	25-07-2023	test20	TH	1	2048.85
Example	587133	CHECKED IN	25-07-2023	test30	IN	0	0
Example	592702	RESERVED	25-07-2023	test20	TH	1	2048.85
Example	594881	RESERVED	25-07-2023	test20	TH	0	0
Example	592368	RESERVED	25-07-2023	test15	DE	0	0
Example	580089	RESERVED	25-07-2023	test11	GB	0	0
Example	580090	RESERVED	25-07-2023	test11	GB	0	0
Example	594265	RESERVED	25-07-2023	test12	OM	1	3053.7
Example	594264	RESERVED	25-07-2023	test12	OM	1	3053.7
Example	592267	RESERVED	25-07-2023	test12	AE	1	3024.95
Example	590986	RESERVED	25-07-2023	test14	PT	0	0
Example	589628	RESERVED	25-07-2023	test15	RU	1	4246.39
Example	592499	CHECKED IN	25-07-2023	test1	TH	0	0
Example	590019	RESERVED	25-07-2023	test14	AE	1	4900.62
Example	594032	RESERVED	25-07-2023	test9	SG	1	2818.39
Example	594422	RESERVED	25-07-2023	test21	TH	1	3550
Example	592265	RESERVED	25-07-2023	test12	AE	1	3024.95
Example	592266	RESERVED	25-07-2023	test12	AE	1	3024.95
Example	589995	RESERVED	25-07-2023	test14	GB	1	4900.62
Example	589334	RESERVED	25-07-2023	test6	RU	0	0
Example	580235	RESERVED	25-07-2023	test11	SG	0	0
Example	589335	RESERVED	25-07-2023	test6	RU	0	0
Example	594418	RESERVED	25-07-2023	test21	US	1	3550
Example	593659	RESERVED	25-07-2023	test31	TH	1	5189.45
Example	589424	RESERVED	25-07-2023	test12	BE	1	2831.2
Example	593482	RESERVED	25-07-2023	test7	IT	0	0
Example	593483	RESERVED	25-07-2023	test7	IT	0	0
Example	593488	RESERVED	25-07-2023	test7	IT	1	3416.47
Example	593760	RESERVED	25-07-2023	test2	TH	0	0
Example	593759	RESERVED	25-07-2023	test2	TH	0	0
Example	592758	RESERVED	25-07-2023	test7	TH	1	3647.61
Example	592757	RESERVED	25-07-2023	test7	TH	1	3166.46
Example	564322	RESERVED	25-07-2023	test11	CH	1	3813.93
Example	564323	RESERVED	25-07-2023	test11	CH	1	3813.93
Example	593702	RESERVED	25-07-2023	test20	IN	1	2333.9
Example	593703	RESERVED	25-07-2023	test20	TH	0	0
Example	593711	RESERVED	25-07-2023	test20	CN	1	2048.85
Example	543908	CHECKED IN	25-07-2023	test1	TH	0	0
Example	594704	RESERVED	25-07-2023	test15	FI	0	0
Example	592778	RESERVED	25-07-2023	test15	GB	1	966.57
Example	581424	CHECKED IN	25-07-2023	test1	TH	0	0
Example	581426	CHECKED IN	25-07-2023	test1	TH	0	0
Example	594119	RESERVED	25-07-2023	test41	FR	1	2592.82
Example	588147	CHECKED IN	25-07-2023	test1	TH	0	0
Example	589203	CHECKED IN	25-07-2023	test1	TH	0	0
Example	584015	CHECKED IN	25-07-2023	test1	TH	0	0
Example	593631	RESERVED	25-07-2023	test8	TW	0	0
Example	594100	RESERVED	25-07-2023	test22		1	5020.24
Example	594656	RESERVED	25-07-2023	test7	CN	1	4800
Example	592431	RESERVED	26-07-2023	test9	TH	0	0
Example	591310	RESERVED	26-07-2023	test22		1	3178.76
Example	589748	RESERVED	26-07-2023	test42	TH	0	0
Example	593982	RESERVED	26-07-2023	test3	MY	1	3318.39
Example	589746	RESERVED	26-07-2023	test42	TH	0	0
Example	589747	RESERVED	26-07-2023	test42	TH	0	0
Example	593981	RESERVED	26-07-2023	test3	MY	1	3318.39
Example	571784	RESERVED	26-07-2023	test43	GB	1	3475.85
Example	592852	RESERVED	26-07-2023	test20	TH	1	2048.85
Example	592360	RESERVED	26-07-2023	test7	IL	1	4063.35
Example	590301	CHECKED IN	26-07-2023	test1	TH	0	0
Example	593991	RESERVED	26-07-2023	test3	ID	1	3318.39
Example	593986	RESERVED	26-07-2023	test3	MY	1	3318.39
Example	593987	RESERVED	26-07-2023	test3	MY	1	3318.39
Example	592498	CHECKED IN	26-07-2023	test1	TH	0	0
Example	592802	RESERVED	26-07-2023	test21	JP	1	3550
Example	592804	RESERVED	26-07-2023	test21	JP	1	3550
Example	593983	RESERVED	26-07-2023	test3	MY	1	3318.39
Example	591928	RESERVED	26-07-2023	test20	TH	0	0
Example	588656	RESERVED	26-07-2023	test21	JP	0	0
Example	593985	RESERVED	26-07-2023	test3	MY	1	3318.39
Example	592803	RESERVED	26-07-2023	test21	JP	1	3550
Example	593988	RESERVED	26-07-2023	test3	MY	1	3318.39
Example	593656	RESERVED	26-07-2023	test11	OM	1	3029.4
Example	594538	RESERVED	26-07-2023	test20	TH	1	2388.7
Example	584597	RESERVED	26-07-2023	test2	TH	0	0
Example	584598	RESERVED	26-07-2023	test2	TH	0	0
Example	584599	RESERVED	26-07-2023	test2	TH	0	0
Example	592047	RESERVED	26-07-2023	test9	GB	1	2048.85
Example	593990	RESERVED	26-07-2023	test3	MY	1	3318.39
Example	588657	RESERVED	26-07-2023	test21	JP	0	0
Example	568652	RESERVED	26-07-2023	test4	JP	1	2632.67
Example	584603	RESERVED	26-07-2023	test2	TH	0	0
Example	577203	RESERVED	26-07-2023	test9	QA	1	2643.64
Example	593980	RESERVED	26-07-2023	test3	TH	0	0
Example	593011	RESERVED	26-07-2023	test20	KR	0	0
Example	594373	RESERVED	26-07-2023	test20	JP	1	3063.51
Example	577204	RESERVED	26-07-2023	test9	QA	1	2643.64
Example	594345	RESERVED	26-07-2023	test11	SA	1	6244.44
Example	587893	RESERVED	26-07-2023	test2	TH	0	0
Example	584602	RESERVED	26-07-2023	test2	TH	0	0
Example	577257	RESERVED	26-07-2023	test9	QA	1	2643.64
Example	593978	RESERVED	26-07-2023	test3	TH	0	0
Example	592467	RESERVED	26-07-2023	test21		0	0
Example	594111	RESERVED	26-07-2023	test11	BH	1	3820
Example	588343	RESERVED	26-07-2023	test9	TH	1	2900.91
Example	589771	RESERVED	26-07-2023	test12	QA	1	3185.86
Example	593019	RESERVED	26-07-2023	test2	TH	0	0
Example	594453	RESERVED	26-07-2023	test6	SG	1	3438
Example	592361	RESERVED	26-07-2023	test11	IL	1	3420.92
Example	594112	RESERVED	26-07-2023	test11	BH	1	3820
Example	572903	RESERVED	26-07-2023	test11	AT	0	0
Example	588342	RESERVED	26-07-2023	test9	TH	1	2900.91
Example	584815	RESERVED	26-07-2023	test2	TH	0	0
Example	586913	RESERVED	26-07-2023	test21	TH	1	3350
Example	589770	RESERVED	26-07-2023	test12	QA	1	3185.86
Example	569123	RESERVED	26-07-2023	test11	CH	1	3759.29
Example	576230	RESERVED	26-07-2023	test2	TH	0	0
Example	576333	RESERVED	26-07-2023	test2	TH	0	0
Example	588341	RESERVED	26-07-2023	test9	TH	1	2900.91
Example	590832	RESERVED	26-07-2023	test7	HK	0	0
Example	592098	RESERVED	26-07-2023	test11	QA	1	3366
Example	587750	RESERVED	26-07-2023	test8	TH	0	0
Example	594977	RESERVED	26-07-2023	test9	JP	0	0
Example	588340	RESERVED	26-07-2023	test9	TH	1	2643.58
Example	592851	RESERVED	26-07-2023	test20	AU	1	2218.77
Example	589814	RESERVED	26-07-2023	test6	MZ	1	4972.9
Example	594350	RESERVED	26-07-2023	test20	TH	0	0
Example	593022	RESERVED	26-07-2023	test7	SG	0	0
Example	592826	RESERVED	26-07-2023	test7	SG	0	0
Example	592827	RESERVED	26-07-2023	test7	SG	1	4719.8
Example	592203	RESERVED	26-07-2023	test2	TH	0	0
Example	590298	RESERVED	26-07-2023	test9	JP	1	3142.7
Example	590256	RESERVED	26-07-2023	test8	HK	1	2431.41
Example	568255	CHECKED IN	26-07-2023	test1	TH	0	0
Example	588243	RESERVED	26-07-2023	test2	TH	0	0
Example	588245	RESERVED	26-07-2023	test2	TH	0	0
Example	568596	RESERVED	26-07-2023	test15	NO	1	4434.26
Example	594732	RESERVED	26-07-2023	test20	TH	1	2303.74
Example	592180	RESERVED	26-07-2023	test11	HK	1	3740
Example	575611	RESERVED	26-07-2023	test18	FR	1	3037.82
Example	578387	RESERVED	26-07-2023	test21	FR	0	0
Example	586428	CHECKED IN	26-07-2023	test1	TH	0	0
Example	587943	RESERVED	26-07-2023	test15	NO	1	8694
Example	595141	RESERVED	26-07-2023	test20	SA	0	0
Example	592569	RESERVED	26-07-2023	test8	TH	1	2890
Example	564949	RESERVED	26-07-2023	test7	GB	1	4293.28
Example	564950	RESERVED	26-07-2023	test7	GB	1	4543.27
Example	594749	RESERVED	26-07-2023	test20	KR	0	0
Example	591618	RESERVED	26-07-2023	test7	KH	1	4704.35
Example	595144	RESERVED	26-07-2023	test20	JP	1	2553.74
Example	568595	RESERVED	26-07-2023	test15	NO	1	3764.66
Example	558261	RESERVED	26-07-2023	test2	TH	0	0
Example	558262	RESERVED	26-07-2023	test2	TH	0	0
Example	558263	RESERVED	26-07-2023	test2	TH	0	0
Example	558264	RESERVED	26-07-2023	test2	TH	0	0
Example	558265	RESERVED	26-07-2023	test2	TH	0	0
Example	558266	RESERVED	26-07-2023	test2	TH	0	0
Example	558267	RESERVED	26-07-2023	test2	TH	0	0
Example	558268	RESERVED	26-07-2023	test2	TH	0	0
Example	558269	RESERVED	26-07-2023	test2	TH	0	0
Example	558270	RESERVED	26-07-2023	test2	TH	0	0
Example	558271	RESERVED	26-07-2023	test2	TH	0	0
Example	558272	RESERVED	26-07-2023	test2	TH	0	0
Example	568594	RESERVED	26-07-2023	test15	NO	1	3764.66
Example	594619	RESERVED	26-07-2023	test2	TH	0	0
Example	586029	RESERVED	26-07-2023	test19		1	4877.41
Example	594620	RESERVED	26-07-2023	test2	TH	0	0
Example	594621	RESERVED	26-07-2023	test2	TH	0	0
Example	594388	RESERVED	26-07-2023	test21	HK	0	0
Example	594389	RESERVED	26-07-2023	test21	HK	0	0
Example	592492	CHECKED IN	26-07-2023	test1	TH	0	0
Example	588886	RESERVED	26-07-2023	test8	TH	1	2622.49
Example	594790	RESERVED	26-07-2023	test11	KR	1	4839.91
Example	592854	RESERVED	26-07-2023	test20	TH	1	2048.85
Example	589244	RESERVED	26-07-2023	test8	KR	1	2410.41
Example	592855	RESERVED	26-07-2023	test20	DE	1	2048.85
Example	594756	RESERVED	26-07-2023	test7	CN	1	4691.99
Example	592493	CHECKED IN	26-07-2023	test1	TH	0	0
Example	581878	RESERVED	26-07-2023	test22	AU	1	3839.53
Example	592495	CHECKED IN	26-07-2023	test1	TH	0	0
Example	592491	CHECKED IN	26-07-2023	test1	TH	0	0
Example	592494	CHECKED IN	26-07-2023	test1	TH	0	0
Example	592490	CHECKED IN	26-07-2023	test1	TH	0	0
Example	594288	RESERVED	26-07-2023	test41	FR	1	2592.82
Example	592502	CHECKED IN	26-07-2023	test1	TH	0	0
Example	592503	RESERVED	26-07-2023	test20	TH	1	2298.85
Example	592496	CHECKED IN	26-07-2023	test1	TH	0	0
Example	590792	RESERVED	26-07-2023	test7	AU	0	0
Example	576573	RESERVED	26-07-2023	test11	US	0	0
Example	576574	RESERVED	26-07-2023	test11	US	0	0
Example	594300	RESERVED	26-07-2023	test20	TH	1	2048.85
Example	592476	RESERVED	26-07-2023	test21	KR	1	3148.47
Example	592500	CHECKED IN	26-07-2023	test1	TH	0	0
Example	592501	CHECKED IN	26-07-2023	test1	TH	0	0
Example	592682	RESERVED	26-07-2023	test20	TH	0	0
Example	592699	RESERVED	26-07-2023	test20	TH	1	2303.74
Example	592697	RESERVED	26-07-2023	test20	TH	1	2303.74
Example	577533	CHECKED IN	26-07-2023	test1	TH	0	0
Example	591240	RESERVED	26-07-2023	test11	KR	1	3218.49
Example	593523	RESERVED	26-07-2023	test20	TH	1	3158.24
Example	592703	RESERVED	26-07-2023	test20	TH	0	0
Example	591756	RESERVED	26-07-2023	test7	MO	1	4077.78
Example	587133	CHECKED IN	26-07-2023	test30	IN	0	0
Example	592702	RESERVED	26-07-2023	test20	TH	1	2048.85
Example	594265	RESERVED	26-07-2023	test12	OM	1	3094.2
Example	594264	RESERVED	26-07-2023	test12	OM	1	3094.2
Example	592267	RESERVED	26-07-2023	test12	AE	1	3029.4
Example	589628	RESERVED	26-07-2023	test15	RU	1	4286.38
Example	592499	CHECKED IN	26-07-2023	test1	TH	0	0
Example	594032	RESERVED	26-07-2023	test9	SG	1	2818.39
Example	590019	RESERVED	26-07-2023	test14	AE	1	4945.62
Example	594422	RESERVED	26-07-2023	test21	TH	1	3550
Example	592266	RESERVED	26-07-2023	test12	AE	1	3029.4
Example	592265	RESERVED	26-07-2023	test12	AE	1	3029.4
Example	589995	RESERVED	26-07-2023	test14	GB	1	4945.62
Example	589439	RESERVED	26-07-2023	test11	AU	1	3539.85
Example	593659	RESERVED	26-07-2023	test31	TH	1	5195.56
Example	594418	RESERVED	26-07-2023	test21	US	1	3550
Example	589424	RESERVED	26-07-2023	test12	BE	1	2867.28
Example	593488	RESERVED	26-07-2023	test7	IT	1	3420.92
Example	595024	RESERVED	26-07-2023	test15	CH	1	5344.44
Example	592758	RESERVED	26-07-2023	test7	TH	0	0
Example	592757	RESERVED	26-07-2023	test7	TH	1	3170.91
Example	592910	RESERVED	26-07-2023	test2	TH	0	0
Example	564322	RESERVED	26-07-2023	test11	CH	1	3813.93
Example	564323	RESERVED	26-07-2023	test11	CH	1	3813.93
Example	593702	RESERVED	26-07-2023	test20	IN	1	2368.74
Example	593703	RESERVED	26-07-2023	test20	TH	0	0
Example	593711	RESERVED	26-07-2023	test20	CN	1	2048.85
Example	543908	CHECKED IN	26-07-2023	test1	TH	0	0
Example	593073	RESERVED	26-07-2023	test2	TH	0	0
Example	591803	RESERVED	26-07-2023	test2	TH	0	0
Example	592778	RESERVED	26-07-2023	test15	GB	1	968.39
Example	581424	CHECKED IN	26-07-2023	test1	TH	0	0
Example	581426	CHECKED IN	26-07-2023	test1	TH	0	0
Example	594119	RESERVED	26-07-2023	test41	FR	1	2592.82
Example	588147	CHECKED IN	26-07-2023	test1	TH	0	0
Example	589203	CHECKED IN	26-07-2023	test1	TH	0	0
Example	594656	RESERVED	26-07-2023	test7	CN	1	4691.99
Example	584015	CHECKED IN	26-07-2023	test1	TH	0	0
Example	594104	RESERVED	26-07-2023	test10		1	4744
Example	594100	RESERVED	26-07-2023	test22		0	0
Example	571779	RESERVED	26-07-2023	test11	BE	1	3759.29
Example	592865	RESERVED	26-07-2023	test20	TH	1	2048.85
Example	586461	RESERVED	26-07-2023	test2	TH	0	0
Example	586462	RESERVED	26-07-2023	test2	TH	0	0
Example	589748	RESERVED	27-07-2023	test42	TH	0	0
Example	591310	RESERVED	27-07-2023	test22		1	3223.75
Example	593982	RESERVED	27-07-2023	test3	MY	0	0
Example	589746	RESERVED	27-07-2023	test42	TH	0	0
Example	589747	RESERVED	27-07-2023	test42	TH	0	0
Example	589771	RESERVED	27-07-2023	test12	QA	0	0
Example	593981	RESERVED	27-07-2023	test3	MY	0	0
Example	593347	RESERVED	27-07-2023	test9	JP	1	2333.9
Example	592852	RESERVED	27-07-2023	test20	TH	1	2048.85
Example	571784	RESERVED	27-07-2023	test43	GB	1	3475.85
Example	590301	CHECKED IN	27-07-2023	test1	TH	0	0
Example	593991	RESERVED	27-07-2023	test3	ID	0	0
Example	593986	RESERVED	27-07-2023	test3	MY	0	0
Example	593987	RESERVED	27-07-2023	test3	MY	0	0
Example	592360	RESERVED	27-07-2023	test7	IL	1	4058.41
Example	592498	CHECKED IN	27-07-2023	test1	TH	0	0
Example	592802	RESERVED	27-07-2023	test21	JP	0	0
Example	592804	RESERVED	27-07-2023	test21	JP	1	3550
Example	593983	RESERVED	27-07-2023	test3	MY	0	0
Example	592803	RESERVED	27-07-2023	test21	JP	1	3550
Example	593988	RESERVED	27-07-2023	test3	MY	0	0
Example	593985	RESERVED	27-07-2023	test3	MY	0	0
Example	593656	RESERVED	27-07-2023	test11	OM	1	3024.95
Example	594538	RESERVED	27-07-2023	test20	TH	1	2388.7
Example	584599	RESERVED	27-07-2023	test2	TH	0	0
Example	592047	RESERVED	27-07-2023	test9	GB	0	0
Example	593990	RESERVED	27-07-2023	test3	MY	0	0
Example	568652	RESERVED	27-07-2023	test4	JP	1	2632.67
Example	586771	RESERVED	27-07-2023	test8	KR	1	2924
Example	577203	RESERVED	27-07-2023	test9	QA	1	2643.64
Example	594373	RESERVED	27-07-2023	test20	JP	1	3063.51
Example	577204	RESERVED	27-07-2023	test9	QA	1	2643.64
Example	594345	RESERVED	27-07-2023	test11	SA	0	0
Example	577257	RESERVED	27-07-2023	test9	QA	1	2643.64
Example	584603	RESERVED	27-07-2023	test2	TH	0	0
Example	594111	RESERVED	27-07-2023	test11	BH	1	3820
Example	588343	RESERVED	27-07-2023	test9	TH	1	2900.91
Example	594453	RESERVED	27-07-2023	test6	SG	1	3438
Example	592361	RESERVED	27-07-2023	test11	IL	1	3416.46
Example	594112	RESERVED	27-07-2023	test11	BH	1	3820
Example	588342	RESERVED	27-07-2023	test9	TH	1	2900.91
Example	586913	RESERVED	27-07-2023	test21	TH	0	0
Example	589770	RESERVED	27-07-2023	test12	QA	0	0
Example	569123	RESERVED	27-07-2023	test11	CH	0	0
Example	588341	RESERVED	27-07-2023	test9	TH	1	2900.91
Example	592098	RESERVED	27-07-2023	test11	QA	0	0
Example	588340	RESERVED	27-07-2023	test9	TH	1	2643.58
Example	592435	RESERVED	27-07-2023	test20	KR	1	3413.13
Example	592851	RESERVED	27-07-2023	test20	AU	0	0
Example	589814	RESERVED	27-07-2023	test6	MZ	1	4922.9
Example	592827	RESERVED	27-07-2023	test7	SG	0	0
Example	589002	RESERVED	27-07-2023	test9	TH	1	2655.48
Example	572833	RESERVED	27-07-2023	test15	NO	1	5283.4
Example	592828	RESERVED	27-07-2023	test7	SG	1	4714.85
Example	590298	RESERVED	27-07-2023	test9	JP	1	3142.7
Example	590256	RESERVED	27-07-2023	test8	HK	0	0
Example	568255	CHECKED IN	27-07-2023	test1	TH	0	0
Example	568596	RESERVED	27-07-2023	test15	NO	1	4434.26
Example	594910	RESERVED	27-07-2023	test20	IN	1	2383.81
Example	591047	RESERVED	27-07-2023	test12	SA	1	2689.63
Example	594732	RESERVED	27-07-2023	test20	TH	1	2303.74
Example	592180	RESERVED	27-07-2023	test11	HK	0	0
Example	584942	RESERVED	27-07-2023	test11	SG	1	5200.02
Example	594915	RESERVED	27-07-2023	test9	SA	1	2596.43
Example	594914	RESERVED	27-07-2023	test9	SA	1	2596.43
Example	594916	RESERVED	27-07-2023	test9	SA	1	2596.43
Example	575611	RESERVED	27-07-2023	test18	FR	1	3037.82
Example	586428	CHECKED IN	27-07-2023	test1	TH	0	0
Example	587943	RESERVED	27-07-2023	test15	NO	0	0
Example	592569	RESERVED	27-07-2023	test8	TH	0	0
Example	564949	RESERVED	27-07-2023	test7	GB	0	0
Example	564950	RESERVED	27-07-2023	test7	GB	0	0
Example	591618	RESERVED	27-07-2023	test7	KH	1	4699.41
Example	595144	RESERVED	27-07-2023	test20	JP	1	2553.74
Example	568594	RESERVED	27-07-2023	test15	NO	1	3764.66
Example	568595	RESERVED	27-07-2023	test15	NO	1	3764.66
Example	558267	RESERVED	27-07-2023	test2	TH	0	0
Example	558268	RESERVED	27-07-2023	test2	TH	0	0
Example	558269	RESERVED	27-07-2023	test2	TH	0	0
Example	558270	RESERVED	27-07-2023	test2	TH	0	0
Example	558271	RESERVED	27-07-2023	test2	TH	0	0
Example	558272	RESERVED	27-07-2023	test2	TH	0	0
Example	558273	RESERVED	27-07-2023	test2	TH	0	0
Example	558274	RESERVED	27-07-2023	test2	TH	0	0
Example	558275	RESERVED	27-07-2023	test2	TH	0	0
Example	558276	RESERVED	27-07-2023	test2	TH	0	0
Example	558277	RESERVED	27-07-2023	test2	TH	0	0
Example	558278	RESERVED	27-07-2023	test2	TH	0	0
Example	594757	RESERVED	27-07-2023	test8	TH	1	3365.99
Example	586029	RESERVED	27-07-2023	test19		1	5126
Example	592492	CHECKED IN	27-07-2023	test1	TH	0	0
Example	592854	RESERVED	27-07-2023	test20	TH	1	2048.85
Example	588886	RESERVED	27-07-2023	test8	TH	1	2591.89
Example	591048	RESERVED	27-07-2023	test12	SA	1	3411.33
Example	594790	RESERVED	27-07-2023	test11	KR	0	0
Example	590112	RESERVED	27-07-2023	test2	TH	0	0
Example	589244	RESERVED	27-07-2023	test8	KR	0	0
Example	592855	RESERVED	27-07-2023	test20	DE	1	2048.85
Example	594756	RESERVED	27-07-2023	test7	CN	1	4800
Example	576209	RESERVED	27-07-2023	test15	FR	1	5339.2
Example	592493	CHECKED IN	27-07-2023	test1	TH	0	0
Example	592495	CHECKED IN	27-07-2023	test1	TH	0	0
Example	581878	RESERVED	27-07-2023	test22	AU	1	3839.53
Example	592491	CHECKED IN	27-07-2023	test1	TH	0	0
Example	592494	CHECKED IN	27-07-2023	test1	TH	0	0
Example	592490	CHECKED IN	27-07-2023	test1	TH	0	0
Example	594288	RESERVED	27-07-2023	test41	FR	1	2592.82
Example	592502	CHECKED IN	27-07-2023	test1	TH	0	0
Example	592503	RESERVED	27-07-2023	test20	TH	1	2298.85
Example	592496	CHECKED IN	27-07-2023	test1	TH	0	0
Example	592006	RESERVED	27-07-2023	test11	PK	1	2713.5
Example	594300	RESERVED	27-07-2023	test20	TH	1	2048.85
Example	592476	RESERVED	27-07-2023	test21	KR	0	0
Example	592500	CHECKED IN	27-07-2023	test1	TH	0	0
Example	592501	CHECKED IN	27-07-2023	test1	TH	0	0
Example	592699	RESERVED	27-07-2023	test20	TH	1	2303.74
Example	592697	RESERVED	27-07-2023	test20	TH	1	2303.74
Example	577533	CHECKED IN	27-07-2023	test1	TH	0	0
Example	592373	RESERVED	27-07-2023	test9	JP	1	2333.89
Example	591240	RESERVED	27-07-2023	test11	KR	0	0
Example	593523	RESERVED	27-07-2023	test20	TH	1	3158.24
Example	591756	RESERVED	27-07-2023	test7	MO	1	4026.49
Example	587133	CHECKED IN	27-07-2023	test30	IN	0	0
Example	592702	RESERVED	27-07-2023	test20	TH	1	2048.85
Example	594265	RESERVED	27-07-2023	test12	OM	0	0
Example	594264	RESERVED	27-07-2023	test12	OM	0	0
Example	592266	RESERVED	27-07-2023	test12	AE	1	3024.95
Example	592267	RESERVED	27-07-2023	test12	AE	1	3024.95
Example	589628	RESERVED	27-07-2023	test15	RU	1	4246.39
Example	590019	RESERVED	27-07-2023	test14	AE	1	4900.62
Example	592499	CHECKED IN	27-07-2023	test1	TH	0	0
Example	594422	RESERVED	27-07-2023	test21	TH	1	3550
Example	594032	RESERVED	27-07-2023	test9	SG	1	2818.39
Example	592265	RESERVED	27-07-2023	test12	AE	1	3024.95
Example	589995	RESERVED	27-07-2023	test14	GB	0	0
Example	589178	RESERVED	27-07-2023	test11	DE	1	3145.77
Example	589439	RESERVED	27-07-2023	test11	AU	1	3495.3
Example	593659	RESERVED	27-07-2023	test31	TH	0	0
Example	594418	RESERVED	27-07-2023	test21	US	1	3550
Example	589424	RESERVED	27-07-2023	test12	BE	0	0
Example	591484	RESERVED	27-07-2023	test20	TH	1	2048.85
Example	593488	RESERVED	27-07-2023	test7	IT	1	3416.47
Example	594242	RESERVED	27-07-2023	test15	AT	1	2691.92
Example	595024	RESERVED	27-07-2023	test15	CH	1	5400
Example	592910	RESERVED	27-07-2023	test2	TH	0	0
Example	592911	RESERVED	27-07-2023	test2	TH	0	0
Example	564322	RESERVED	27-07-2023	test11	CH	0	0
Example	564323	RESERVED	27-07-2023	test11	CH	0	0
Example	592757	RESERVED	27-07-2023	test7	TH	1	3166.46
Example	593702	RESERVED	27-07-2023	test20	IN	0	0
Example	593703	RESERVED	27-07-2023	test20	TH	0	0
Example	593711	RESERVED	27-07-2023	test20	CN	0	0
Example	543908	CHECKED IN	27-07-2023	test1	TH	0	0
Example	593073	RESERVED	27-07-2023	test2	TH	0	0
Example	592778	RESERVED	27-07-2023	test15	GB	1	966.55
Example	581424	CHECKED IN	27-07-2023	test1	TH	0	0
Example	581426	CHECKED IN	27-07-2023	test1	TH	0	0
Example	594119	RESERVED	27-07-2023	test41	FR	1	2592.82
Example	588147	CHECKED IN	27-07-2023	test1	TH	0	0
Example	589203	CHECKED IN	27-07-2023	test1	TH	0	0
Example	586495	RESERVED	27-07-2023	test9	TH	1	4090.37
Example	586496	RESERVED	27-07-2023	test9	TH	1	4090.37
Example	594656	RESERVED	27-07-2023	test7	CN	1	4800
Example	584015	CHECKED IN	27-07-2023	test1	TH	0	0
Example	594104	RESERVED	27-07-2023	test10		1	4744
Example	571779	RESERVED	27-07-2023	test11	BE	1	3759.29
Example	592865	RESERVED	27-07-2023	test20	TH	1	2048.85
Example	586462	RESERVED	27-07-2023	test2	TH	0	0
Example	594874	RESERVED	28-07-2023	test7	CN	1	5358.3
Example	591310	RESERVED	28-07-2023	test22		1	3098.59
Example	589814	RESERVED	28-07-2023	test6	MZ	1	4872.9
Example	594420	RESERVED	28-07-2023	test21	US	1	3700
Example	593347	RESERVED	28-07-2023	test9	JP	1	2299.06
Example	583991	RESERVED	28-07-2023	test2	TH	0	0
Example	589754	RESERVED	28-07-2023	test23		1	4260.19
Example	571784	RESERVED	28-07-2023	test43	GB	1	3475.85
Example	590617	RESERVED	28-07-2023	test11	CA	1	3278.2
Example	592880	RESERVED	28-07-2023	test2	TH	0	0
Example	592129	RESERVED	28-07-2023	test7	LT	1	3589.69
Example	590301	CHECKED IN	28-07-2023	test1	TH	0	0
Example	592360	RESERVED	28-07-2023	test7	IL	1	3964.37
Example	592498	CHECKED IN	28-07-2023	test1	TH	0	0
Example	592804	RESERVED	28-07-2023	test21	JP	0	0
Example	592803	RESERVED	28-07-2023	test21	JP	0	0
Example	591067	RESERVED	28-07-2023	test20	JP	1	2730.98
Example	594538	RESERVED	28-07-2023	test20	TH	0	0
Example	591066	RESERVED	28-07-2023	test20	JP	1	2855.99
Example	591065	RESERVED	28-07-2023	test20	JP	1	2855.99
Example	572833	RESERVED	28-07-2023	test15	NO	1	5283.4
Example	577203	RESERVED	28-07-2023	test9	QA	0	0
Example	577204	RESERVED	28-07-2023	test9	QA	0	0
Example	577257	RESERVED	28-07-2023	test9	QA	0	0
